93442,578,93216,4,No,5,3,2020-03-02 00:00:00,941
93447,588,94690,4,No,5,3,2020-03-07 00:00:00,941
92374,588,93435,4,No,7,1,2017-10-19 00:00:00,941
93842,584,93923,4,No,7,3,2021-01-26 00:00:00,941
92035,581,94475,4,Yes,1,3,2017-01-27 00:00:00,941
92254,588,94631,4,Yes,10,1,2017-07-29 00:00:00,941
93312,588,94437,4,Yes,10,3,2019-11-27 00:00:00,941
92365,584,93889,4,Yes,10,5,2017-10-11 00:00:00,941
92138,579,93712,4,Yes,2,5,2017-04-21 00:00:00,941
92660,577,93540,4,Yes,3,3,2018-06-06 00:00:00,941
92518,587,93153,4,Yes,3,4,2018-02-06 00:00:00,941
92639,577,94121,4,Yes,5,1,2018-05-22 00:00:00,941
93103,580,94058,4,Yes,6,1,2019-05-26 00:00:00,941
92925,583,94922,4,Yes,6,2,2019-01-11 00:00:00,941
92142,585,93276,4,Yes,6,5,2017-04-28 00:00:00,941
93687,587,94420,4,Yes,9,2,2020-09-30 00:00:00,941
93291,582,94236,5,No,1,4,2019-11-09 00:00:00,941
93508,578,93475,5,No,10,1,2020-05-06 00:00:00,941
93508,578,93476,5,No,10,1,2020-05-06 00:00:00,941
93508,578,93477,5,No,10,1,2020-05-06 00:00:00,941
93927,582,94410,5,No,10,1,2021-04-03 00:00:00,941
92857,588,93518,5,No,2,2,2018-11-12 00:00:00,941
93810,577,93549,5,No,3,3,2021-01-04 00:00:00,941
93346,580,94390,5,No,3,5,2019-12-25 00:00:00,941
93299,577,93499,5,No,4,1,2019-11-14 00:00:00,941
93271,578,94076,5,No,4,4,2019-10-15 00:00:00,941
92849,586,93603,5,No,4,5,2018-11-06 00:00:00,941
92849,586,93604,5,No,4,5,2018-11-06 00:00:00,941
93002,581,94776,5,No,7,1,2019-03-06 00:00:00,941
92536,583,94272,5,No,7,2,2018-02-27 00:00:00,941
92163,577,93309,5,No,8,2,2017-05-16 00:00:00,941
92239,588,94088,5,Yes,2,2,2017-07-15 00:00:00,941
93261,588,93608,5,Yes,3,1,2019-10-06 00:00:00,941
93009,582,94697,5,Yes,4,4,2019-03-11 00:00:00,941
92901,577,94039,5,Yes,4,5,2018-12-26 00:00:00,941
93452,580,94560,5,Yes,4,5,2020-03-14 00:00:00,941
92657,585,93550,5,Yes,5,1,2018-06-05 00:00:00,941
92992,577,94907,5,Yes,5,5,2019-03-03 00:00:00,941
93817,583,94838,5,Yes,5,5,2021-01-12 00:00:00,941
93999,585,93622,5,Yes,6,5,2021-05-29 00:00:00,941
92962,588,93252,5,Yes,7,5,2019-02-09 00:00:00,941
92811,582,94431,5,Yes,8,3,2018-10-10 00:00:00,941
93653,585,94920,1,No,10,1,2020-09-06 00:00:00,942
92612,581,93750,1,No,2,4,2018-04-24 00:00:00,942
92576,585,94453,1,No,2,5,2018-03-27 00:00:00,942
93980,582,93809,1,No,2,5,2021-05-18 00:00:00,942
92294,583,94865,1,No,5,2,2017-08-27 00:00:00,942
92162,588,94024,1,No,7,1,2017-05-13 00:00:00,942
92363,586,94131,1,No,7,1,2017-10-10 00:00:00,942
92473,585,93741,1,No,7,3,2018-01-07 00:00:00,942
92279,580,93988,1,No,7,5,2017-08-16 00:00:00,942
93679,585,93597,1,No,9,1,2020-09-23 00:00:00,942
92220,583,94017,1,Yes,3,1,2017-06-30 00:00:00,942
92978,578,94362,1,Yes,4,2,2019-02-19 00:00:00,942
92873,581,93704,1,Yes,4,5,2018-11-29 00:00:00,942
93761,586,94687,1,Yes,5,2,2020-11-23 00:00:00,942
93189,584,94013,1,Yes,6,1,2019-08-05 00:00:00,942
92492,585,93616,1,Yes,6,2,2018-01-19 00:00:00,942
92924,587,94849,1,Yes,7,3,2019-01-11 00:00:00,942
93684,588,93269,1,Yes,7,3,2020-09-27 00:00:00,942
93667,582,93965,2,No,1,4,2020-09-17 00:00:00,942
92938,582,94343,2,No,10,1,2019-01-20 00:00:00,942
93183,585,93912,2,No,10,2,2019-08-01 00:00:00,942
92875,583,93364,2,No,10,5,2018-12-01 00:00:00,942
92149,584,93552,2,No,2,1,2017-05-01 00:00:00,942
93285,581,93138,2,No,2,2,2019-11-04 00:00:00,942
93838,583,94107,2,No,2,2,2021-01-23 00:00:00,942
93107,580,94120,2,No,4,1,2019-05-29 00:00:00,942
93497,583,94436,2,No,5,3,2020-04-25 00:00:00,942
93961,579,94554,2,No,6,5,2021-05-05 00:00:00,942
93790,582,94337,2,No,8,3,2020-12-19 00:00:00,942
92073,586,93678,2,No,9,3,2017-02-23 00:00:00,942
92158,580,94991,2,Yes,4,4,2017-05-10 00:00:00,942
92212,582,93761,2,Yes,6,4,2017-06-23 00:00:00,942
93811,581,93791,2,Yes,7,1,2021-01-08 00:00:00,942
93857,586,94977,2,Yes,7,1,2021-02-06 00:00:00,942
93157,587,94455,2,Yes,8,2,2019-07-11 00:00:00,942
92740,581,94232,2,Yes,8,3,2018-08-08 00:00:00,942
93223,588,94596,2,Yes,8,4,2019-09-03 00:00:00,942
93045,577,93920,2,Yes,9,2,2019-04-03 00:00:00,942
93109,577,93656,2,Yes,9,3,2019-05-31 00:00:00,942
92122,577,94207,3,No,1,2,2017-04-12 00:00:00,942
93965,579,94754,3,No,1,4,2021-05-08 00:00:00,942
93495,583,93953,3,No,3,2,2020-04-25 00:00:00,942
92886,581,94736,3,No,8,1,2018-12-11 00:00:00,942
92221,578,94649,3,No,8,3,2017-07-02 00:00:00,942
93458,582,94069,3,No,9,1,2020-03-25 00:00:00,942
93735,588,93557,3,Yes,1,5,2020-11-05 00:00:00,942
93769,581,94661,3,Yes,10,1,2020-11-29 00:00:00,942
92471,582,94571,3,Yes,2,5,2018-01-06 00:00:00,942
93376,583,94771,3,Yes,3,3,2020-01-12 00:00:00,942
93774,582,94374,3,Yes,4,1,2020-12-06 00:00:00,942
92781,584,94403,3,Yes,4,2,2018-09-17 00:00:00,942
93251,583,94742,3,Yes,8,3,2019-09-27 00:00:00,942
93824,580,93565,4,No,2,3,2021-01-17 00:00:00,942
93525,578,93819,4,No,3,1,2020-05-15 00:00:00,942
93260,587,93462,4,No,5,2,2019-10-05 00:00:00,942
93417,588,94201,4,No,5,4,2020-02-14 00:00:00,942
92400,586,95030,4,No,6,1,2017-11-12 00:00:00,942
93033,582,93911,4,No,6,2,2019-03-30 00:00:00,942
92965,588,93981,4,No,6,5,2019-02-12 00:00:00,942
93814,577,94510,4,No,9,3,2021-01-09 00:00:00,942
92839,584,93647,4,Yes,1,1,2018-10-27 00:00:00,942
93140,583,94556,4,Yes,2,3,2019-06-28 00:00:00,942
93224,587,94598,4,Yes,2,3,2019-09-03 00:00:00,942
92258,580,94586,4,Yes,3,2,2017-07-31 00:00:00,942
92030,577,94411,4,Yes,3,4,2017-01-23 00:00:00,942
92757,583,94931,4,Yes,4,3,2018-08-18 00:00:00,942
93929,584,94611,4,Yes,5,1,2021-04-04 00:00:00,942
92712,585,94798,4,Yes,6,2,2018-07-19 00:00:00,942
92507,586,93773,4,Yes,6,4,2018-02-01 00:00:00,942
93317,577,94711,4,Yes,6,4,2019-12-04 00:00:00,942
92463,577,93925,4,Yes,7,3,2018-01-01 00:00:00,942
93518,582,93351,4,Yes,8,5,2020-05-11 00:00:00,942
92669,582,94001,4,Yes,9,4,2018-06-17 00:00:00,942
93992,588,94407,4,Yes,9,4,2021-05-26 00:00:00,942
92765,585,94519,5,No,10,2,2018-08-27 00:00:00,942
92765,585,94520,5,No,10,2,2018-08-27 00:00:00,942
93119,581,93609,5,No,10,5,2019-06-08 00:00:00,942
92425,580,94440,5,No,2,2,2017-12-04 00:00:00,942
93629,583,94509,5,No,3,2,2020-08-13 00:00:00,942
93840,578,93982,5,No,5,1,2021-01-26 00:00:00,942
92704,578,94741,5,No,5,3,2018-07-13 00:00:00,942
92714,587,94857,5,No,5,5,2018-07-21 00:00:00,942
92146,580,94847,5,No,6,1,2017-04-30 00:00:00,942
92733,580,93871,5,No,6,1,2018-08-03 00:00:00,942
93968,585,93482,5,No,6,1,2021-05-10 00:00:00,942
93688,579,94100,5,No,6,4,2020-10-01 00:00:00,942
92174,588,93732,5,No,7,3,2017-05-26 00:00:00,942
92244,577,94625,5,No,8,1,2017-07-24 00:00:00,942
92016,588,94917,5,No,8,2,2017-01-14 00:00:00,942
93205,584,93538,5,No,9,4,2019-08-17 00:00:00,942
93757,586,95057,5,Yes,1,4,2020-11-22 00:00:00,942
93693,578,93563,5,Yes,4,2,2020-10-03 00:00:00,942
92923,579,95046,5,Yes,4,3,2019-01-10 00:00:00,942
93040,583,94401,5,Yes,5,2,2019-03-31 00:00:00,942
92929,588,93580,5,Yes,6,2,2019-01-14 00:00:00,942
93207,588,93724,5,Yes,6,3,2019-08-20 00:00:00,942
92289,581,93638,5,Yes,6,4,2017-08-23 00:00:00,942
92584,584,94789,5,Yes,7,2,2018-04-03 00:00:00,942
92403,583,95053,5,Yes,7,3,2017-11-16 00:00:00,942
93012,580,93412,5,Yes,8,3,2019-03-13 00:00:00,942
93099,588,94302,5,Yes,9,1,2019-05-23 00:00:00,942
92831,588,93421,1,No,10,3,2018-10-22 00:00:00,943
93925,580,93256,1,No,10,3,2021-04-01 00:00:00,943
92964,587,93464,1,No,2,3,2019-02-11 00:00:00,943
92435,580,94127,1,No,4,4,2017-12-11 00:00:00,943
92274,578,94692,1,No,4,5,2017-08-10 00:00:00,943
92956,578,94497,1,No,4,5,2019-02-06 00:00:00,943
93856,582,94421,1,No,7,1,2021-02-04 00:00:00,943
93697,578,93931,1,No,7,2,2020-10-06 00:00:00,943
93368,578,94369,1,No,7,4,2020-01-09 00:00:00,943
93456,581,94716,1,No,8,1,2020-03-21 00:00:00,943
92326,582,93788,1,Yes,1,1,2017-09-13 00:00:00,943
92543,585,93148,1,Yes,4,4,2018-03-05 00:00:00,943
93264,580,94124,1,Yes,4,4,2019-10-07 00:00:00,943
93854,579,93442,1,Yes,4,4,2021-02-02 00:00:00,943
93322,587,94919,1,Yes,5,3,2019-12-09 00:00:00,943
93104,583,93977,1,Yes,6,4,2019-05-27 00:00:00,943
93214,582,94659,1,Yes,7,1,2019-08-27 00:00:00,943
93946,577,93528,1,Yes,7,1,2021-04-22 00:00:00,943
92117,583,94904,1,Yes,8,1,2017-04-02 00:00:00,943
93390,578,95024,1,Yes,8,2,2020-01-20 00:00:00,943
93235,581,93220,1,Yes,8,3,2019-09-09 00:00:00,943
93915,583,94140,1,Yes,8,3,2021-03-22 00:00:00,943
93520,580,94143,1,Yes,8,5,2020-05-13 00:00:00,943
92522,585,94894,1,Yes,9,1,2018-02-11 00:00:00,943
92915,586,93449,2,No,1,5,2019-01-05 00:00:00,943
93270,578,93893,2,No,2,4,2019-10-13 00:00:00,943
92115,580,93177,2,No,3,3,2017-04-01 00:00:00,943
93952,587,95058,2,No,3,4,2021-05-01 00:00:00,943
92670,577,93938,2,No,4,1,2018-06-18 00:00:00,943
93029,584,94054,2,No,9,2,2019-03-26 00:00:00,943
92424,581,93432,2,No,9,5,2017-12-02 00:00:00,943
92043,581,94493,2,Yes,10,1,2017-02-01 00:00:00,943
92336,587,94699,2,Yes,2,3,2017-09-19 00:00:00,943
92654,584,94528,2,Yes,2,3,2018-06-02 00:00:00,943
93871,583,94153,2,Yes,2,3,2021-02-15 00:00:00,943
93851,579,93979,2,Yes,3,5,2021-01-31 00:00:00,943
92076,584,94022,2,Yes,7,2,2017-02-23 00:00:00,943
93613,578,94170,2,Yes,7,2,2020-08-02 00:00:00,943
93409,587,93689,3,No,1,5,2020-02-07 00:00:00,943
93547,587,94132,3,No,10,1,2020-06-08 00:00:00,943
92250,577,94720,3,No,10,2,2017-07-26 00:00:00,943
93181,587,95042,3,No,10,4,2019-07-31 00:00:00,943
93683,581,94469,3,No,10,5,2020-09-25 00:00:00,943
93151,583,94858,3,No,2,1,2019-07-04 00:00:00,943
93262,582,93173,3,No,2,1,2019-10-06 00:00:00,943
92727,588,94793,3,No,3,2,2018-07-31 00:00:00,943
92375,580,95011,3,No,5,2,2017-10-20 00:00:00,943
93042,581,94743,3,No,5,4,2019-04-01 00:00:00,943
93763,585,93836,3,No,7,2,2020-11-25 00:00:00,943
93987,586,94130,3,No,7,5,2021-05-23 00:00:00,943
92791,585,94804,3,No,8,3,2018-09-24 00:00:00,943
92143,585,93714,3,No,9,1,2017-04-29 00:00:00,943
92141,586,93832,3,No,9,4,2017-04-25 00:00:00,943
93843,580,95105,3,Yes,10,5,2021-01-26 00:00:00,943
92036,580,93653,3,Yes,4,2,2017-01-27 00:00:00,943
92629,587,93855,3,Yes,4,2,2018-05-12 00:00:00,943
92515,579,94093,3,Yes,5,5,2018-02-05 00:00:00,943
92726,583,93851,3,Yes,7,3,2018-07-31 00:00:00,943
93301,584,94354,3,Yes,7,5,2019-11-15 00:00:00,943
93106,577,93303,3,Yes,8,1,2019-05-28 00:00:00,943
92344,579,93822,3,Yes,8,3,2017-09-24 00:00:00,943
92591,579,94569,3,Yes,8,3,2018-04-06 00:00:00,943
92022,577,93124,3,Yes,8,4,2017-01-20 00:00:00,943
92022,577,93125,3,Yes,8,4,2017-01-20 00:00:00,943
93473,578,94638,4,No,4,1,2020-04-09 00:00:00,943
92560,582,93274,4,No,4,3,2018-03-19 00:00:00,943
92054,580,94579,4,No,4,4,2017-02-08 00:00:00,943
92611,585,93436,4,No,4,4,2018-04-22 00:00:00,943
93535,580,93779,4,No,5,3,2020-05-21 00:00:00,943
92715,579,93865,4,No,6,3,2018-07-22 00:00:00,943
93279,578,94905,4,No,7,5,2019-10-27 00:00:00,943
92941,584,93210,4,No,8,1,2019-01-21 00:00:00,943
93738,587,93613,4,No,8,2,2020-11-08 00:00:00,943
93293,578,94552,4,Yes,1,5,2019-11-11 00:00:00,943
93320,583,94626,4,Yes,1,5,2019-12-07 00:00:00,943
92341,583,93628,4,Yes,10,1,2017-09-23 00:00:00,943
93665,581,94251,4,Yes,10,3,2020-09-15 00:00:00,943
92088,588,95083,4,Yes,2,5,2017-03-05 00:00:00,943
92474,587,94568,4,Yes,5,1,2018-01-08 00:00:00,943
92823,587,94550,4,Yes,5,3,2018-10-16 00:00:00,943
93534,580,93288,4,Yes,5,4,2020-05-20 00:00:00,943
92988,582,94234,4,Yes,5,5,2019-02-26 00:00:00,943
93619,586,94495,4,Yes,6,1,2020-08-08 00:00:00,943
92663,581,94587,4,Yes,7,3,2018-06-08 00:00:00,943
92046,577,94419,4,Yes,8,1,2017-02-02 00:00:00,943
93499,581,94446,4,Yes,8,1,2020-04-28 00:00:00,943
92024,582,94703,4,Yes,8,5,2017-01-21 00:00:00,943
92675,581,94757,4,Yes,8,5,2018-06-22 00:00:00,943
93132,585,93803,4,Yes,8,5,2019-06-20 00:00:00,943
93132,585,93804,4,Yes,8,5,2019-06-20 00:00:00,943
93690,577,94432,4,Yes,9,4,2020-10-02 00:00:00,943
92866,587,93253,5,No,10,5,2018-11-23 00:00:00,943
93889,583,94648,5,No,4,4,2021-03-04 00:00:00,943
92349,584,94492,5,No,4,5,2017-09-26 00:00:00,943
92908,581,93952,5,No,5,2,2018-12-31 00:00:00,943
92366,588,94505,5,No,6,1,2017-10-11 00:00:00,943
92018,577,93555,5,No,7,2,2017-01-15 00:00:00,943
92373,577,93514,5,No,9,5,2017-10-17 00:00:00,943
92980,588,93813,5,No,9,5,2019-02-20 00:00:00,943
92797,580,93469,5,Yes,10,5,2018-09-28 00:00:00,943
93562,586,93483,5,Yes,2,3,2020-06-17 00:00:00,943
93853,588,95107,5,Yes,5,5,2021-02-01 00:00:00,943
93771,588,93231,5,Yes,6,2,2020-12-01 00:00:00,943
93899,585,93330,5,Yes,6,3,2021-03-10 00:00:00,943
92199,580,93307,5,Yes,8,2,2017-06-15 00:00:00,943
93059,587,93771,5,Yes,8,2,2019-04-12 00:00:00,943
93372,578,94046,5,Yes,8,2,2020-01-10 00:00:00,943
92902,577,94590,5,Yes,9,4,2018-12-27 00:00:00,943
92982,580,93183,1,No,1,1,2019-02-22 00:00:00,944
93902,583,93382,1,No,1,1,2021-03-12 00:00:00,944
92074,578,93940,1,No,1,2,2017-02-23 00:00:00,944
92074,578,93941,1,No,1,2,2017-02-23 00:00:00,944
92801,586,94688,1,No,4,1,2018-10-02 00:00:00,944
93884,583,93392,1,No,8,5,2021-03-02 00:00:00,944
92189,577,93245,1,Yes,10,2,2017-06-08 00:00:00,944
93506,578,93624,1,Yes,10,3,2020-05-04 00:00:00,944
92758,583,94353,1,Yes,10,4,2018-08-20 00:00:00,944
93323,579,94885,1,Yes,10,5,2019-12-10 00:00:00,944
93595,583,94526,1,Yes,2,4,2020-07-15 00:00:00,944
92235,586,93688,1,Yes,3,2,2017-07-12 00:00:00,944
93895,584,93960,1,Yes,3,5,2021-03-09 00:00:00,944
93724,579,94893,1,Yes,4,3,2020-10-24 00:00:00,944
93144,582,94079,1,Yes,5,1,2019-06-30 00:00:00,944
93542,578,93664,1,Yes,5,2,2020-06-01 00:00:00,944
93115,584,94975,1,Yes,6,1,2019-06-06 00:00:00,944
93096,577,93145,1,Yes,7,3,2019-05-14 00:00:00,944
93169,580,95103,1,Yes,8,5,2019-07-20 00:00:00,944
93837,587,94110,1,Yes,9,1,2021-01-23 00:00:00,944
93916,580,94514,1,Yes,9,1,2021-03-23 00:00:00,944
93783,586,95060,2,No,2,1,2020-12-12 00:00:00,944
93964,583,93156,2,No,3,2,2021-05-08 00:00:00,944
92472,577,94967,2,No,3,3,2018-01-06 00:00:00,944
93751,586,94996,2,No,4,2,2020-11-14 00:00:00,944
93236,579,93811,2,No,5,5,2019-09-10 00:00:00,944
92756,580,93642,2,No,7,1,2018-08-17 00:00:00,944
93938,578,94707,2,No,8,2,2021-04-15 00:00:00,944
93434,583,93860,2,No,9,2,2020-02-26 00:00:00,944
93907,577,94442,2,No,9,2,2021-03-15 00:00:00,944
93248,587,93947,2,Yes,1,1,2019-09-25 00:00:00,944
93284,582,93167,2,Yes,1,2,2019-10-31 00:00:00,944
93539,587,93715,2,Yes,1,2,2020-05-27 00:00:00,944
92305,588,94043,2,Yes,10,2,2017-09-04 00:00:00,944
92979,580,94871,2,Yes,10,2,2019-02-20 00:00:00,944
93420,584,94086,2,Yes,10,5,2020-02-16 00:00:00,944
93420,584,94087,2,Yes,10,5,2020-02-16 00:00:00,944
92089,580,94478,2,Yes,2,3,2017-03-05 00:00:00,944
92486,584,94163,2,Yes,4,3,2018-01-16 00:00:00,944
93163,580,94202,2,Yes,4,3,2019-07-17 00:00:00,944
93408,581,94174,2,Yes,5,2,2020-02-06 00:00:00,944
93874,585,93863,2,Yes,7,4,2021-02-20 00:00:00,944
92496,588,94035,2,Yes,8,4,2018-01-22 00:00:00,944
92762,581,95001,2,Yes,8,5,2018-08-25 00:00:00,944
93152,584,94817,2,Yes,9,1,2019-07-06 00:00:00,944
92200,578,93919,3,No,1,1,2017-06-15 00:00:00,944
92197,587,93327,3,No,10,3,2017-06-12 00:00:00,944
92967,588,93147,3,No,10,4,2019-02-13 00:00:00,944
93694,583,94287,3,No,3,4,2020-10-04 00:00:00,944
92713,588,93935,3,No,4,3,2018-07-21 00:00:00,944
93253,580,94864,3,No,5,1,2019-09-29 00:00:00,944
93617,586,93163,3,No,6,3,2020-08-07 00:00:00,944
93404,581,93637,3,No,6,5,2020-02-03 00:00:00,944
92262,583,94829,3,No,8,2,2017-08-01 00:00:00,944
92262,583,94830,3,No,8,2,2017-08-01 00:00:00,944
92607,577,94176,3,Yes,1,1,2018-04-18 00:00:00,944
92360,588,93646,3,Yes,10,4,2017-10-08 00:00:00,944
93298,586,94159,3,Yes,10,4,2019-11-14 00:00:00,944
93114,586,94256,3,Yes,10,5,2019-06-05 00:00:00,944
92154,585,93350,3,Yes,2,5,2017-05-04 00:00:00,944
93599,585,95051,3,Yes,3,1,2020-07-20 00:00:00,944
92553,581,94030,3,Yes,3,5,2018-03-14 00:00:00,944
92535,588,94182,3,Yes,4,1,2018-02-26 00:00:00,944
93018,584,93687,3,Yes,4,4,2019-03-17 00:00:00,944
92157,585,93821,3,Yes,6,5,2017-05-07 00:00:00,944
93411,588,94594,3,Yes,7,1,2020-02-08 00:00:00,944
92619,579,93652,3,Yes,7,3,2018-05-02 00:00:00,944
92771,578,93496,4,No,1,3,2018-09-04 00:00:00,944
93886,587,93490,4,No,10,4,2021-03-03 00:00:00,944
93491,588,94294,4,No,2,4,2020-04-22 00:00:00,944
92538,588,94650,4,No,2,5,2018-02-28 00:00:00,944
93306,579,94468,4,No,2,5,2019-11-21 00:00:00,944
92679,585,93473,4,No,4,4,2018-06-24 00:00:00,944
93123,587,93837,4,No,5,3,2019-06-13 00:00:00,944
92170,580,94914,4,No,5,5,2017-05-24 00:00:00,944
92170,580,94915,4,No,5,5,2017-05-24 00:00:00,944
92971,580,93440,4,No,6,1,2019-02-15 00:00:00,944
92806,583,93594,4,No,6,2,2018-10-06 00:00:00,944
93332,586,94266,4,No,6,2,2019-12-17 00:00:00,944
92816,579,94832,4,No,6,3,2018-10-13 00:00:00,944
92696,588,93366,4,No,7,1,2018-07-07 00:00:00,944
93171,580,94208,4,No,7,2,2019-07-21 00:00:00,944
93789,586,94787,4,No,9,2,2020-12-18 00:00:00,944
92265,577,94078,4,No,9,3,2017-08-04 00:00:00,944
93283,579,94345,4,Yes,10,2,2019-10-31 00:00:00,944
93505,584,93228,4,Yes,2,1,2020-05-04 00:00:00,944
92354,577,94252,4,Yes,2,4,2017-10-03 00:00:00,944
92785,580,94213,4,Yes,2,4,2018-09-19 00:00:00,944
93943,578,93492,4,Yes,3,3,2021-04-20 00:00:00,944
93602,587,93561,4,Yes,4,2,2020-07-22 00:00:00,944
92106,577,94779,4,Yes,5,1,2017-03-19 00:00:00,944
93315,581,94454,4,Yes,5,2,2019-12-01 00:00:00,944
93460,585,94105,4,Yes,5,2,2020-03-28 00:00:00,944
92460,588,94872,4,Yes,6,1,2017-12-31 00:00:00,944
92460,588,94873,4,Yes,6,1,2017-12-31 00:00:00,944
92789,584,93526,4,Yes,6,3,2018-09-21 00:00:00,944
92480,579,95007,4,Yes,8,2,2018-01-13 00:00:00,944
92109,587,94177,5,No,10,1,2017-03-21 00:00:00,944
93407,578,95044,5,No,4,3,2020-02-06 00:00:00,944
93658,585,94062,5,No,5,4,2020-09-11 00:00:00,944
93031,586,94564,5,No,6,2,2019-03-28 00:00:00,944
92818,583,94548,5,No,6,4,2018-10-14 00:00:00,944
92006,586,93505,5,No,6,5,2017-01-04 00:00:00,944
92994,585,93800,5,No,7,3,2019-03-03 00:00:00,944
92652,582,93504,5,No,7,4,2018-06-02 00:00:00,944
92198,580,94868,5,No,8,4,2017-06-14 00:00:00,944
93504,584,94274,5,No,9,4,2020-05-03 00:00:00,944
92322,584,94927,5,Yes,10,2,2017-09-12 00:00:00,944
93754,586,94238,5,Yes,10,2,2020-11-16 00:00:00,944
92862,586,94372,5,Yes,10,5,2018-11-19 00:00:00,944
92378,582,95106,5,Yes,4,1,2017-10-24 00:00:00,944
92497,581,94293,5,Yes,4,2,2018-01-24 00:00:00,944
93400,583,94358,5,Yes,4,4,2020-01-27 00:00:00,944
92566,586,94332,5,Yes,5,3,2018-03-23 00:00:00,944
93511,579,93543,5,Yes,5,4,2020-05-06 00:00:00,944
92408,579,94329,5,Yes,6,1,2017-11-22 00:00:00,944
93370,578,93861,5,Yes,7,1,2020-01-10 00:00:00,944
93614,587,93459,5,Yes,7,1,2020-08-03 00:00:00,944
92457,582,94494,5,Yes,7,3,2017-12-30 00:00:00,944
92997,577,93675,5,Yes,7,5,2019-03-04 00:00:00,944
93141,582,94388,1,No,2,4,2019-06-29 00:00:00,945
